species,collection_date,coord_lat,coord_long,acclimation_start_date,heat_ramp_start_date,heat_ramp_end_date,thicket ,id,sample,wound,tank,treatment,biopsy_day,biopsy_date,biopsy_notes,Collected in liquid nitrogen?,In DNA/RNA shield?,Sub-samples taken,percent_growth_bw,calculated SA,chlorophyll ug/cm^2,zooxanthellae cells/cm^2
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,d,241.0,gene ,no,10.0,31.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.4185
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,c,255.0,gene ,no,10.0,31.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.5057
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,c,266.0,gene ,yes,10.0,31.0,3.0,2025-06-07 00:00:00,2 tips,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,5.72
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,a,112.0,gene ,yes,11.0,31.0,3.0,2025-06-07 00:00:00,2 tips,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,5.8071
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,a,168.0,gene ,no,11.0,31.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,3.977
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,d,185.0,gene ,no,11.0,31.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,5.993
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,d,219.0,gene ,yes,11.0,31.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,3.9305
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,c,265.0,gene ,yes,11.0,31.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,5.5224
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,c,284.0,gene ,no,11.0,31.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.2268
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,NA,NA,a,167.0,gene ,yes,12.0,28.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.7323
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,NA,NA,a,190.0,gene ,no,12.0,28.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,3.1171
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,NA,NA,d,201.0,gene ,no,12.0,28.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.8601
